id,nome,data_inicio,data_termino_planejada,data_termino_real,orcamento_inicial,gerente,status,percentual_conclusao,spi,cpi,mudanca_escopo
PROJ-0442,A certeza de avançar de maneira eficaz,28/12/2024,18/07/2025,14/07/2025,1661121,Sophie Martins,Concluído,100.0,1.0708171906568495,0.8334247326209738,Sim
PROJ-0443,O poder de avançar em estado puro,07/12/2023,11/10/2024,20/10/2024,672303,Sabrina Duarte,Concluído,100.0,1.06399484853943,1.2132824695935756,Não
PROJ-0444,A simplicidade de inovar com confiança,20/05/2024,10/01/2025,14/12/2024,911682,Dr. Eduardo Sá,Concluído,100.0,1.0730076209678816,0.8869691207264763,Não
PROJ-0445,A possibilidade de ganhar em estado puro,22/11/2023,30/07/2024,11/08/2024,4875887,Leonardo da Mota,Em andamento,99.9,1.0936213787574076,1.028632072953924,Não
PROJ-0446,A certeza de atingir seus objetivos com confiança,12/07/2023,22/03/2024,28/07/2024,387040,Sr. Calebe Duarte,Atrasado,67.2996194353404,0.6729961943534041,0.8443800108590866,Não
PROJ-0447,A liberdade de evoluir naturalmente,21/09/2024,26/06/2025,15/07/2025,3295083,Isaac Fernandes,Em andamento,94.47279209344227,1.0903238295728759,0.982376790431638,Sim
PROJ-0448,A vantagem de inovar naturalmente,12/04/2024,01/02/2025,09/06/2025,4778822,Lucas Gabriel Nascimento,Atrasado,61.679191938920376,0.6167919193892037,0.9458371818214695,Não
PROJ-0449,A vantagem de realizar seus sonhos com força total,10/04/2025,09/10/2025,26/09/2025,1302194,Maria Julia Jesus,Em andamento,54.35939207715174,1.018281503765157,0.9379918136803953,Não
PROJ-0450,A possibilidade de inovar com confiança,07/10/2023,03/05/2024,16/05/2024,296567,Augusto Pastor,Em andamento,99.9,0.9659565814603575,0.9387233062748731,Não
PROJ-0451,O poder de atingir seus objetivos de maneira eficaz,04/02/2024,24/11/2024,05/12/2024,1531280,Sr. Théo Borges,Em andamento,99.9,1.1413148796023904,1.0894008957551198,Não
PROJ-0452,O poder de inovar com confiança,14/10/2023,14/05/2024,07/06/2024,1471870,Sr. Luiz Otávio Montenegro,Em andamento,99.9,1.0860126786677884,1.0250621897790022,Não
PROJ-0453,A simplicidade de evoluir simplesmente,01/05/2024,22/04/2025,14/04/2025,1085041,Paulo Farias,Concluído,100.0,0.9720325297321584,0.891640204468719,Não
PROJ-0454,O poder de avançar simplesmente,26/08/2024,28/05/2025,25/08/2025,4028668,Lavínia da Luz,Atrasado,54.58074297858813,0.5458074297858813,0.7531188594475676,Não
PROJ-0455,A segurança de evoluir sem preocupação,16/08/2024,21/01/2025,04/02/2025,1923270,Davi Alves,Em andamento,99.9,1.0648417502594953,1.038944270413084,Não
PROJ-0456,A vantagem de mudar mais facilmente,24/01/2024,06/11/2024,25/10/2024,1230520,Maya Melo,Em andamento,91.02032546709967,0.9204944298069743,1.009134087747596,Não
PROJ-0457,A possibilidade de concretizar seus projetos mais rapidamente,03/03/2025,17/10/2025,16/11/2025,4459007,Laís Cunha,Atrasado,50.49322872097757,0.8855735498756065,0.9387766161569899,Não
PROJ-0458,O conforto de mudar naturalmente,20/03/2025,10/07/2025,31/07/2025,4329537,Valentina Casa Grande,Em andamento,86.13006221112296,1.125967104726784,1.0386313783062873,Não
PROJ-0459,O poder de atingir seus objetivos antes de tudo,16/02/2025,26/10/2025,05/11/2025,149702,Yago Araújo,Concluído,100.0,1.026081157752438,1.227715678075218,Não
PROJ-0460,O prazer de mudar antes de tudo,13/01/2024,04/04/2024,26/08/2024,972709,Eduardo Cavalcanti,Atrasado,73.59749235827312,0.7359749235827312,0.9218572606233506,Não
PROJ-0461,A vantagem de conseguir sem preocupação,20/04/2024,05/11/2024,22/10/2024,2456193,Vinicius Albuquerque,Em andamento,87.239228489214,1.1484154013624939,1.1750283687169056,Não
PROJ-0462,A liberdade de ganhar com confiança,27/11/2023,06/06/2024,10/05/2024,4125897,Eduardo Aparecida,Concluído,100.0,1.0368143843729756,1.0967797327516722,Não
PROJ-0463,O direito de concretizar seus projetos com força total,14/08/2024,19/12/2024,17/01/2025,3137696,Dra. Lara Cavalcante,Em andamento,85.80349017623665,1.1419761140746822,0.9369192655842827,Não
PROJ-0464,A liberdade de ganhar com confiança,02/03/2024,20/02/2025,08/03/2025,4775280,Brayan Pires,Concluído,100.0,0.9710169066730151,0.8657184737879828,Sim
PROJ-0465,O prazer de ganhar antes de tudo,13/09/2023,13/04/2024,05/04/2024,3338588,Beatriz Cassiano,Em andamento,84.58244337070452,0.9767284942500846,1.1994818648702779,Sim
PROJ-0466,A vantagem de ganhar sem preocupação,15/03/2024,22/04/2024,22/04/2024,155281,Liam Macedo,Em andamento,88.84366233110515,0.9552147814491766,0.9095127334158117,Não
PROJ-0467,A arte de ganhar em estado puro,17/12/2023,23/11/2024,15/11/2024,2748875,Sofia Ribeiro,Em andamento,96.20470112090952,0.9285649101768483,0.8762729854196725,Não
PROJ-0468,A segurança de evoluir naturalmente,02/02/2024,26/11/2024,19/11/2024,1451528,Ryan da Mata,Concluído,100.0,0.9545928909806282,0.9354965885443858,Sim
PROJ-0469,A vantagem de evoluir simplesmente,12/06/2025,02/01/2026,28/04/2026,4184840,Marcela Souza,Atrasado,10.194548374829346,0.7171337477466161,0.8557973072526995,Não
PROJ-0470,A segurança de mudar em estado puro,06/01/2024,31/05/2024,20/10/2024,3483704,Sr. Raul da Rosa,Atrasado,66.35989146248879,0.6635989146248878,0.9633024664006117,Não
PROJ-0471,A simplicidade de avançar mais facilmente,03/03/2024,29/11/2024,01/05/2025,4634259,Lucas Gabriel Fernandes,Atrasado,53.235177249083335,0.5323517724908333,0.8039559162922292,Sim
PROJ-0472,A segurança de atingir seus objetivos direto da fonte,09/04/2025,04/02/2026,07/02/2026,3174356,João Vitor Albuquerque,Em andamento,36.12165492402501,0.8580649706656948,0.8910140597792496,Não
PROJ-0473,A segurança de conseguir antes de tudo,13/08/2024,26/02/2025,09/08/2025,2847130,Diego Lima,Atrasado,73.4167114714398,0.734167114714398,0.9936593642255563,Não
PROJ-0474,A simplicidade de inovar mais facilmente,27/12/2023,05/05/2024,28/04/2024,3534592,Caroline Cirino,Em andamento,99.9,0.947616099619749,1.1248421501967678,Sim
PROJ-0475,A arte de concretizar seus projetos mais rapidamente,05/01/2025,02/08/2025,19/07/2025,761891,Dra. Maria Alice da Cruz,Em andamento,88.43212249545161,0.9853932314235985,1.0235378841288043,Sim
PROJ-0476,O poder de mudar com força total,02/11/2023,28/03/2024,27/03/2024,174908,Mariah Costa,Em andamento,93.1457778515311,0.9084079014363952,0.8897194884842512,Não
PROJ-0477,O prazer de mudar simplesmente,21/01/2025,14/12/2025,31/12/2025,1683043,Maria Laura Cirino,Em andamento,59.15741956346423,0.9772314334528158,1.2085878732191409,Não
PROJ-0478,O prazer de conseguir simplesmente,27/12/2023,13/09/2024,21/09/2024,4850714,Henrique Melo,Em andamento,99.9,1.0780870570366263,1.100695104834571,Sim
PROJ-0479,A segurança de concretizar seus projetos com toda a tranquilidade,09/02/2024,08/02/2025,26/01/2025,4163092,Guilherme da Luz,Concluído,100.0,1.0693576250731347,0.8647851171194654,Não
PROJ-0480,A arte de atingir seus objetivos simplesmente,01/10/2024,09/08/2025,09/08/2025,511653,Mateus Campos,Em andamento,98.21540821504914,0.8749492490545824,0.916185809814564,Não
PROJ-0481,A liberdade de atingir seus objetivos naturalmente,02/04/2024,18/09/2024,29/09/2024,1264899,Laís Casa Grande,Em andamento,89.52756307650661,0.8599769631715156,1.1767204510336922,Não
PROJ-0482,A arte de mudar antes de tudo,09/08/2024,04/02/2025,02/05/2025,1149973,João Gabriel Teixeira,Atrasado,55.76667202049153,0.5576667202049153,0.9633272988967513,Não
PROJ-0483,A certeza de concretizar seus projetos em estado puro,16/06/2025,16/01/2026,14/06/2026,1564062,Clara Cavalcante,Atrasado,6.991250510201062,0.5984510436732109,0.8662314478465981,Não
PROJ-0484,A possibilidade de realizar seus sonhos naturalmente,05/05/2024,07/12/2024,27/12/2024,1616449,Laura Siqueira,Concluído,100.0,1.0414260108382554,0.9767830176697799,Não
PROJ-0485,A arte de mudar naturalmente,21/07/2023,15/07/2024,26/07/2024,2652825,Benicio Gomes,Em andamento,99.9,0.874618971504669,0.9388704989733652,Não
PROJ-0486,A vantagem de evoluir naturalmente,21/09/2024,09/08/2025,01/01/2026,2254197,Dr. Levi Marques,Atrasado,80.54513808316338,0.8851718246682119,0.8159399865486335,Sim
PROJ-0487,O direito de realizar seus sonhos mais rapidamente,15/04/2024,08/02/2025,20/02/2025,2343126,Renan Abreu,Em andamento,99.9,1.0552280986681677,1.193906439402093,Não
PROJ-0488,O prazer de avançar com toda a tranquilidade,03/02/2024,15/07/2024,21/07/2024,868733,Lavínia Macedo,Concluído,100.0,1.0264101123839138,1.149461172036337,Não
PROJ-0489,A arte de ganhar simplesmente,19/03/2025,24/12/2025,12/01/2026,2321977,Luana Correia,Em andamento,33.6155570271036,1.049208577028407,1.150098515401157,Não
PROJ-0490,A vantagem de avançar com toda a tranquilidade,12/06/2025,31/07/2025,19/06/2025,3889580,Samuel Fonseca,Cancelado,15.79228025676846,0.2668350802005705,0.7294572290174399,Não
PROJ-0491,O prazer de atingir seus objetivos sem preocupação,25/05/2024,17/09/2024,16/11/2024,567953,Maria Fernanda Abreu,Atrasado,84.30257120212407,0.8430257120212407,0.8331388638162283,Não
PROJ-0492,A segurança de realizar seus sonhos antes de tudo,28/04/2024,11/06/2024,28/06/2024,966699,Sra. Alice Gonçalves,Em andamento,99.9,1.0993864729104335,0.8449881569037834,Não
PROJ-0493,A possibilidade de avançar com toda a tranquilidade,10/05/2025,26/06/2025,21/06/2025,56519,Benjamim Camargo,Em andamento,99.9,0.9952148137796181,1.098249429014869,Não
PROJ-0494,O poder de realizar seus sonhos naturalmente,20/07/2024,14/01/2025,26/02/2025,603593,Rhavi das Neves,Atrasado,54.16774283116177,0.5416774283116177,0.9513854713586627,Não
PROJ-0495,O conforto de atingir seus objetivos naturalmente,01/10/2023,21/01/2024,17/01/2024,3551977,Olivia Gomes,Em andamento,91.96570980045466,0.982676687460961,1.125287479934385,Não
PROJ-0496,O prazer de avançar em estado puro,03/11/2024,08/09/2025,08/09/2025,4566617,Ravi Lucca Vasconcelos,Concluído,100.0,0.9514341607946073,1.2045143691189488,Não
PROJ-0497,A arte de atingir seus objetivos antes de tudo,09/02/2024,16/08/2024,31/08/2024,2324835,Sr. Rodrigo Rezende,Em andamento,99.9,0.982051852939498,0.8945754881026723,Sim
PROJ-0498,O prazer de ganhar de maneira eficaz,24/01/2025,05/08/2025,01/05/2025,4685932,Mirella Jesus,Cancelado,50.707683044970615,0.5825346921237697,0.9008132339447933,Sim
PROJ-0499,A liberdade de evoluir com toda a tranquilidade,05/01/2025,15/02/2025,16/02/2025,1315576,Augusto Azevedo,Em andamento,82.70235231192663,0.9725982067404142,0.8674156614131595,Sim
PROJ-0500,A liberdade de concretizar seus projetos naturalmente,12/07/2023,01/10/2023,12/10/2023,4520825,Diego Almeida,Em andamento,99.9,1.0349611443210476,1.2487821488978013,Não
PROJ-0501,A liberdade de conseguir com confiança,16/05/2024,14/12/2024,22/12/2024,2963171,Oliver Gonçalves,Em andamento,99.9,1.0397204207869928,1.071800466869792,Sim
PROJ-0502,O conforto de atingir seus objetivos antes de tudo,24/09/2023,02/02/2024,05/02/2024,3531927,Mariane Mendes,Em andamento,89.58652686818805,0.9333648394154349,1.0149360553335824,Não
PROJ-0503,O prazer de avançar com toda a tranquilidade,21/06/2025,24/03/2026,17/07/2026,1403117,Maria Helena da Rocha,Atrasado,5.740560270292673,0.7921973173003888,0.90926270113264,Não
PROJ-0504,A segurança de conseguir sem preocupação,28/07/2024,26/12/2024,13/01/2025,498081,Benjamin Rezende,Em andamento,99.9,1.0724540554493096,1.07887290939604,Sim
PROJ-0505,O prazer de inovar naturalmente,19/10/2024,19/03/2025,05/04/2025,4489489,Davi Luiz da Luz,Atrasado,59.16540395090855,0.5916540395090855,0.8211594960821745,Não
PROJ-0506,A vantagem de ganhar em estado puro,31/10/2024,18/06/2025,11/12/2025,1106139,Zoe Ribeiro,Atrasado,69.63012232526815,0.6963012232526815,0.9758738543609804,Não
PROJ-0507,O conforto de concretizar seus projetos com força total,03/08/2023,09/11/2023,07/12/2023,2243080,Leandro Dias,Em andamento,99.9,0.8962768160837702,1.0901636735503488,Não
PROJ-0508,O direito de inovar antes de tudo,20/01/2024,26/05/2024,11/05/2024,2117980,Isabel Câmara,Concluído,100.0,0.9895621103188171,0.9697810995557,Não
PROJ-0509,O poder de evoluir de maneira eficaz,07/03/2025,22/01/2026,05/02/2026,3861003,Sr. Rafael Sampaio,Em andamento,42.42239420240651,1.0685178738168641,0.9300024087489234,Não
PROJ-0510,A certeza de ganhar de maneira eficaz,13/09/2024,31/07/2025,02/08/2025,3826743,Otávio Oliveira,Em andamento,84.11356186607067,0.8547209619122055,0.8599480487069355,Sim
PROJ-0511,A vantagem de evoluir naturalmente,29/03/2025,05/01/2026,30/04/2026,4008933,Yuri Cavalcanti,Atrasado,20.485869679662702,0.5554822355447002,0.8048259597069406,Não
PROJ-0512,A possibilidade de concretizar seus projetos em estado puro,30/04/2025,20/08/2025,15/02/2026,867107,Sr. Rael Cunha,Atrasado,40.16604114288184,0.6248050844448285,0.6962590329089817,Não
PROJ-0513,A liberdade de concretizar seus projetos simplesmente,30/09/2024,19/02/2025,13/03/2025,4238229,Leonardo Porto,Em andamento,94.06771975189602,0.9170769965402241,0.9019103195758079,Não
PROJ-0514,O direito de atingir seus objetivos sem preocupação,30/12/2024,25/08/2025,07/09/2025,4610651,Alice Martins,Em andamento,93.09680163368432,1.0480753425342966,1.1989485252063306,Sim
PROJ-0515,A simplicidade de inovar direto da fonte,06/09/2023,03/02/2024,25/02/2024,2669421,Melissa Siqueira,Em andamento,99.9,0.9439574910131606,0.8975902981257519,Sim
PROJ-0516,A segurança de inovar naturalmente,13/04/2024,12/12/2024,25/12/2024,3741984,Kevin da Rosa,Em andamento,87.58493189225302,0.8576000317760182,1.0880771755266316,Não
PROJ-0517,A possibilidade de realizar seus sonhos direto da fonte,24/02/2024,02/08/2024,26/08/2024,2602416,Maria Julia Pastor,Concluído,100.0,0.9777353552810728,1.0146251264671347,Sim
PROJ-0518,O prazer de mudar em estado puro,10/01/2024,08/08/2024,31/08/2024,4110920,Pietra da Paz,Concluído,100.0,1.0074342089208415,0.9556720563785952,Não
PROJ-0519,A simplicidade de evoluir mais facilmente,24/03/2025,26/05/2025,08/05/2025,3266229,Dra. Ana Júlia Gonçalves,Concluído,100.0,1.0532183315532855,0.9363897354760605,Sim
PROJ-0520,O prazer de concretizar seus projetos sem preocupação,05/05/2025,15/01/2026,07/05/2026,1614885,Sr. Pedro Lucas da Mata,Atrasado,22.856401326143573,0.8699078116666582,0.6922696428296351,Sim
PROJ-0521,A segurança de inovar sem preocupação,17/10/2024,12/12/2024,22/12/2024,2456207,Lucas Rezende,Em andamento,99.9,1.0162647453459996,1.1028039768541613,Não
PROJ-0522,O conforto de evoluir de maneira eficaz,06/05/2024,25/08/2024,23/09/2024,2674492,Srta. Bárbara Rios,Atrasado,82.92767469413678,0.8292767469413679,0.7817395562215581,Não
PROJ-0523,A simplicidade de inovar simplesmente,15/10/2024,16/06/2025,12/07/2025,4096549,Isaque Mendes,Em andamento,99.9,1.0301247272617047,1.2052165560231896,Não
PROJ-0524,A possibilidade de realizar seus sonhos sem preocupação,20/06/2024,10/10/2024,08/10/2024,3394980,Vinicius Garcia,Concluído,100.0,1.0143059334800149,1.2181142056321779,Não
PROJ-0525,A certeza de evoluir simplesmente,12/12/2023,21/09/2024,14/06/2024,3951414,João Miguel Sousa,Cancelado,65.35967590638167,0.6535967590638166,0.8571929710022248,Não
PROJ-0526,A simplicidade de conseguir com confiança,03/02/2024,30/07/2024,03/08/2024,1613685,Léo Pimenta,Em andamento,91.17732459769834,0.9586179975337732,0.8651258124939663,Não
PROJ-0527,O direito de mudar mais rapidamente,15/03/2025,13/11/2025,10/12/2025,1969277,Bruno Teixeira,Atrasado,28.125540382258485,0.5791954502448146,0.7632463457861656,Não
PROJ-0528,A certeza de concretizar seus projetos antes de tudo,17/04/2025,08/03/2026,25/03/2026,1149952,João Lucas Fogaça,Concluído,100.0,1.0420054212224001,0.9078162223521635,Não
PROJ-0529,O prazer de realizar seus sonhos com força total,03/12/2023,08/07/2024,18/07/2024,1369806,Breno Dias,Concluído,100.0,0.9920382778732566,1.1078548745125474,Não
PROJ-0530,A arte de evoluir antes de tudo,14/09/2024,21/08/2025,17/07/2025,4777664,Luara Barros,Cancelado,89.95421414642264,1.0224795674643374,0.8102554297097527,Não
PROJ-0531,A certeza de concretizar seus projetos com toda a tranquilidade,01/05/2024,02/02/2025,19/01/2025,270186,Maria Fernanda Almeida,Em andamento,87.99294569830472,1.1062579209743582,0.9530991431003109,Sim
PROJ-0532,A liberdade de avançar mais facilmente,02/04/2025,23/08/2025,09/09/2025,4739311,Alexandre Correia,Concluído,100.0,0.9659793665693754,1.0903151717488149,Não
PROJ-0533,O prazer de ganhar com força total,18/06/2025,03/12/2025,04/11/2025,2317384,Maria Flor Farias,Concluído,100.0,1.0793262004145932,0.9907784507009212,Não
PROJ-0534,A segurança de atingir seus objetivos mais rapidamente,13/06/2024,23/12/2024,23/11/2024,2354940,Benjamim Pastor,Concluído,100.0,1.0241432626710154,1.0892681341705202,Sim
PROJ-0535,O direito de evoluir mais facilmente,10/05/2025,20/11/2025,16/12/2025,2636038,Sra. Maria Helena Sales,Atrasado,18.651616128179942,0.5836150853011144,0.9334209762361816,Sim
PROJ-0536,A segurança de atingir seus objetivos antes de tudo,16/08/2024,10/06/2025,08/06/2025,2474191,Ana Julia Santos,Em andamento,99.9,1.0585870482183497,0.8952640742893678,Sim
PROJ-0537,A certeza de concretizar seus projetos com força total,20/03/2025,09/08/2025,07/08/2025,997438,Julia Machado,Em andamento,95.05477272056166,0.9473452636655323,0.9483530953897586,Sim
PROJ-0538,A liberdade de realizar seus sonhos com confiança,29/01/2024,14/07/2024,29/07/2024,368170,Anna Liz Sá,Concluído,100.0,1.0703866310463712,1.2153497304084802,Não
PROJ-0539,A arte de ganhar direto da fonte,23/01/2025,06/08/2025,19/08/2025,3075316,Dr. Dom Pastor,Em andamento,76.12532490029079,1.0807912309844525,1.146236617007744,Não
PROJ-0540,A certeza de evoluir sem preocupação,04/02/2025,16/01/2026,12/01/2026,1240631,Sr. Theodoro Sampaio,Em andamento,49.76743599522048,0.8771114823908285,0.8801743175061081,Não
PROJ-0541,A liberdade de ganhar com confiança,14/04/2024,24/08/2024,01/11/2024,243595,Ana Julia Nunes,Atrasado,69.91767390781159,0.699176739078116,0.6760843715124835,Não
PROJ-0542,A possibilidade de mudar em estado puro,08/12/2023,23/03/2024,13/03/2024,414437,Sra. Ana Luiza Caldeira,Em andamento,84.84280815335372,0.8567262694182162,1.048894231160905,Não
PROJ-0543,A certeza de inovar simplesmente,30/01/2025,09/07/2025,28/07/2025,1758362,Dr. João Gabriel Macedo,Em andamento,94.54884759676978,0.9530097560290168,1.1220532358602464,Não
PROJ-0544,O direito de conseguir com toda a tranquilidade,06/11/2024,18/03/2025,08/03/2025,3581087,Julia Sales,Em andamento,92.13528803599525,1.0900744788474364,1.0077998415713767,Não
PROJ-0545,O prazer de ganhar com força total,24/07/2023,21/09/2023,14/09/2023,3673793,José Guerra,Cancelado,89.17810177452117,0.8917810177452117,0.8359741775941456,Não
PROJ-0546,O direito de mudar antes de tudo,21/02/2025,19/05/2025,04/09/2025,446575,Yan Vargas,Atrasado,54.99657883200007,0.5499657883200006,0.8383778838527988,Sim
PROJ-0547,A certeza de inovar mais rapidamente,26/01/2025,30/09/2025,03/10/2025,2444649,Maria Clara Novais,Em andamento,55.68452419448706,0.8518153769288835,0.8641021490738264,Não
PROJ-0548,O direito de conseguir com confiança,28/09/2023,08/05/2024,11/05/2024,3814889,Vitor Rios,Em andamento,95.80277936722227,0.9754259638322174,1.200525698434692,Não
PROJ-0549,A certeza de avançar com força total,01/09/2024,13/05/2025,28/05/2025,104383,Rafaela Lopes,Em andamento,95.09726206627143,0.8977617578981804,1.0272647742643184,Não
PROJ-0550,A arte de inovar em estado puro,30/09/2024,18/07/2025,05/01/2025,1669217,Ana Carolina Duarte,Cancelado,33.360771430529255,0.34183043965788784,0.9847448759893735,Sim
PROJ-0551,O prazer de evoluir com toda a tranquilidade,18/07/2023,11/06/2024,02/11/2024,915777,Isabel Costa,Atrasado,75.46997462820325,0.7546997462820324,0.761687545222996,Não
PROJ-0552,O direito de inovar antes de tudo,05/05/2025,17/11/2025,01/09/2025,3940606,Sra. Alana Farias,Cancelado,60.81836293505344,1.7791640500403694,0.7905346640110245,Não
PROJ-0553,A liberdade de ganhar naturalmente,03/10/2023,20/02/2024,06/03/2024,4285182,Kevin Nogueira,Concluído,100.0,1.0574010047466995,1.0228123202752037,Sim
PROJ-0554,A segurança de concretizar seus projetos sem preocupação,16/03/2024,15/02/2025,02/02/2025,3681441,Théo Nunes,Em andamento,99.9,1.00545767373267,1.155518358035316,Não
PROJ-0555,O poder de inovar com confiança,20/04/2025,01/04/2026,27/04/2026,1079739,Maria Fernanda Martins,Concluído,100.0,1.0162531601151887,1.0087207967562029,Não
PROJ-0556,A liberdade de evoluir de maneira eficaz,23/12/2023,27/03/2024,06/04/2024,1858463,Murilo Pimenta,Concluído,100.0,0.9546384945591065,0.8541213540921097,Não
PROJ-0557,O direito de conseguir de maneira eficaz,24/12/2023,09/05/2024,15/08/2024,649516,Caroline Cavalcante,Atrasado,76.26939071475081,0.7626939071475082,0.7496569087197978,Sim
PROJ-0558,A certeza de realizar seus sonhos simplesmente,03/03/2024,06/12/2024,19/02/2025,2026774,Srta. Emanuelly Moura,Atrasado,75.9401255752638,0.7594012557526381,0.9014889748152397,Não
PROJ-0559,A vantagem de avançar antes de tudo,05/12/2023,18/11/2024,29/01/2025,1510456,Maria Fernanda Montenegro,Atrasado,87.25423408109162,0.8725423408109163,0.8924763913072822,Sim
PROJ-0560,O conforto de inovar com toda a tranquilidade,04/08/2024,06/03/2025,19/02/2025,4053705,Maria Fernanda Duarte,Em andamento,99.9,0.9967131227896173,0.8790380440249254,Não
PROJ-0561,A liberdade de conseguir mais rapidamente,27/11/2023,03/02/2024,26/01/2024,4663416,Gael Henrique Pires,Em andamento,99.9,1.1311912256940968,0.90904356961922,Não
PROJ-0562,O conforto de atingir seus objetivos mais facilmente,17/11/2024,08/06/2025,28/05/2025,2293631,Ravi Lucca da Costa,Em andamento,89.38991778193744,0.9056236816863449,0.9591596271611783,Não
PROJ-0563,A vantagem de conseguir com toda a tranquilidade,02/01/2025,30/07/2025,20/08/2025,1480240,Isabela Guerra,Atrasado,76.978878805375,0.8467676668591251,0.7915328570557133,Não
PROJ-0564,A simplicidade de mudar antes de tudo,29/02/2024,06/07/2024,24/06/2024,3041058,Fernando Vieira,Concluído,100.0,0.9936082611634641,0.8941831846566048,Sim
PROJ-0565,A possibilidade de avançar com força total,12/08/2023,26/09/2023,18/10/2023,3893821,Murilo Aragão,Em andamento,99.9,1.019498884885048,1.1472141534656501,Não
PROJ-0566,A vantagem de realizar seus sonhos direto da fonte,15/09/2023,17/07/2024,07/07/2024,650468,Luiz Felipe Almeida,Em andamento,99.9,0.9061596231108611,1.1111330121190302,Não
PROJ-0567,O direito de evoluir com confiança,17/04/2024,09/08/2024,22/12/2024,1550613,Dr. Pietro Marques,Atrasado,73.30469141661166,0.7330469141661167,0.9877124227244444,Sim
PROJ-0568,O poder de mudar com toda a tranquilidade,01/07/2024,12/11/2024,28/11/2024,3644048,Yuri Camargo,Em andamento,99.9,0.8748295610086553,1.0217462743416421,Não
PROJ-0569,A possibilidade de conseguir direto da fonte,08/01/2024,31/07/2024,24/09/2024,2713653,Theodoro Aragão,Atrasado,81.28766797658147,0.8128766797658148,0.8559305753532962,Não
PROJ-0570,A vantagem de atingir seus objetivos antes de tudo,25/08/2024,02/02/2025,03/05/2025,3089690,Giovanna Nunes,Atrasado,56.72051793934547,0.5672051793934547,0.8438238985795637,Não
PROJ-0571,A arte de avançar naturalmente,02/07/2025,20/05/2026,18/06/2026,2043000,Maria Julia Cassiano,Em andamento,2.697775471378191,1.0699500782516729,1.085481201773738,Não
PROJ-0572,O prazer de mudar direto da fonte,29/04/2024,06/04/2025,25/03/2025,2436791,Vitor Hugo Camargo,Concluído,100.0,1.081587634752687,0.9657213058359724,Sim
PROJ-0573,A certeza de inovar sem preocupação,01/09/2024,06/12/2024,06/03/2025,3321435,Matheus Barros,Atrasado,86.398006275167,0.86398006275167,0.6699947184505501,Não
PROJ-0574,A arte de mudar mais rapidamente,08/08/2023,12/10/2023,09/10/2023,120150,Dr. Alexandre Oliveira,Em andamento,82.53662121926948,0.9681621892818345,1.058858691087361,Não
PROJ-0575,A arte de inovar com força total,05/12/2024,22/09/2025,22/10/2025,2875649,Ana Clara Ferreira,Concluído,100.0,1.036318278389948,1.2436360337773167,Não
PROJ-0576,A arte de mudar com confiança,02/12/2023,29/06/2024,10/07/2024,3155449,Arthur Miguel Macedo,Concluído,100.0,0.9721251670740374,0.8807714766334425,Não
PROJ-0577,A arte de inovar naturalmente,17/04/2024,08/02/2025,05/08/2025,4082966,Rhavi Ramos,Atrasado,82.21251386377482,0.8221251386377482,0.8660752833751969,Não
PROJ-0578,O conforto de avançar simplesmente,16/02/2024,13/06/2024,27/06/2024,730357,Vitor Sales,Concluído,100.0,1.037785957369761,0.881310884787419,Não
PROJ-0579,A segurança de evoluir simplesmente,11/07/2023,17/03/2024,10/03/2024,725445,Sophie Carvalho,Em andamento,99.9,0.9820341449307687,0.9628004592173949,Sim
PROJ-0580,A arte de evoluir com força total,07/05/2024,16/06/2024,01/06/2024,1166593,Pedro Henrique Pereira,Em andamento,94.02429153815545,1.0927115828812166,1.173273165494428,Sim
PROJ-0581,O direito de realizar seus sonhos sem preocupação,08/05/2024,15/01/2025,24/01/2025,2721038,José Pedro da Rosa,Em andamento,89.09121889403238,1.0149835727569676,1.003864691345078,Sim
PROJ-0582,O direito de mudar com confiança,19/05/2025,22/07/2025,23/07/2025,3652295,Enzo Gabriel Fogaça,Concluído,100.0,1.0017787105046416,1.232868152824957,Sim
PROJ-0583,O poder de ganhar com toda a tranquilidade,07/06/2024,07/10/2024,09/10/2024,1503484,Fernanda Pereira,Em andamento,99.9,1.1130751119400215,1.20030232794271,Não
PROJ-0584,O poder de evoluir simplesmente,11/08/2024,30/10/2024,08/11/2024,167393,Francisco Abreu,Concluído,100.0,0.9610542700877884,1.0953462498865814,Não
PROJ-0585,A vantagem de avançar naturalmente,25/11/2024,13/04/2025,30/04/2025,4955099,Gustavo Henrique Leão,Em andamento,88.82140104461443,1.0944243691343432,0.9977103807719157,Não
PROJ-0586,A liberdade de atingir seus objetivos com força total,09/12/2024,08/09/2025,02/10/2025,1228703,Davi Lima,Concluído,100.0,1.0078169115109712,1.0690919501533034,Sim
PROJ-0587,O prazer de inovar mais facilmente,01/09/2024,29/06/2025,01/07/2025,4187251,Sra. Beatriz Siqueira,Em andamento,99.9,0.8593706924615492,1.0819602278459015,Sim
PROJ-0588,A segurança de concretizar seus projetos com toda a tranquilidade,18/11/2023,19/03/2024,29/03/2024,1063793,Léo Sampaio,Concluído,100.0,0.950953374584863,0.8454486500864035,Não
PROJ-0589,A certeza de inovar mais rapidamente,21/04/2024,22/10/2024,12/03/2025,3161811,Danilo Souza,Atrasado,82.31831600551152,0.8231831600551152,0.6850507814679743,Não
PROJ-0590,A liberdade de conseguir sem preocupação,22/03/2025,12/06/2025,25/06/2025,1323125,Rael Guerra,Concluído,100.0,1.0979134817542326,1.0868776399543205,Não
